image,predicted,ground_truth,correct,detected,matched
c58bg4.png,Snarespinner,Snarespinner,1,1,1
c58bg5.png,Snarespinner,Snarespinner,1,1,1
c58bg6.png,Snarespinner,Snarespinner,1,1,1
c58bg7.png,Snarespinner,Snarespinner,1,1,1
c58bg8.png,Snarespinner,Snarespinner,1,1,1
c59bg1.png,Nurturing Bristleback,Nurturing Bristleback,1,1,1
c59bg2.png,Nurturing Bristleback,Nurturing Bristleback,1,1,1
c59bg3.png,Nurturing Bristleback,Nurturing Bristleback,1,1,1
c59bg4.png,Nurturing Bristleback,Nurturing Bristleback,1,1,1
c59bg5.png,Nurturing Bristleback,Nurturing Bristleback,1,1,1
c59bg6.png,Nurturing Bristleback,Nurturing Bristleback,1,1,1
c59bg7.png,Nurturing Bristleback,Nurturing Bristleback,1,1,1
c59bg8.png,Sacred Foundry,Nurturing Bristleback,0,0,1
c5bg1.png,Cat,Vivi Ornitier,0,0,1
c5bg2.png,No match,Vivi Ornitier,0,0,0
c5bg3.png,Managorger Hydra,Vivi Ornitier,0,0,1
c5bg4.png,No match,Vivi Ornitier,0,0,0
c5bg5.png,Case of the Uneaten Feast,Vivi Ornitier,0,0,1
c5bg6.png,Nature's Lore,Vivi Ornitier,0,0,1
c5bg7.png,Fated Firepower,Vivi Ornitier,0,0,1
c5bg8.png,Timber Wolves,Vivi Ornitier,0,0,1
c60bg1.png,Coward // Killer,Coward // Killer,1,1,1
c60bg2.png,Coward // Killer,Coward // Killer,1,1,1
c60bg3.png,Coward // Killer,Coward // Killer,1,1,1
c60bg4.png,Coward // Killer,Coward // Killer,1,1,1
c60bg5.png,Coward // Killer,Coward // Killer,1,1,1
c60bg6.png,Coward // Killer,Coward // Killer,1,1,1
c60bg7.png,Coward // Killer,Coward // Killer,1,1,1
c60bg8.png,Expendable,Coward // Killer,0,0,1
c61bg1.png,Woodland Champion,Woodland Champion,0,1,1
c61bg2.png,Woodland Champion,Woodland Champion,0,1,1
c61bg3.png,Woodland Champion,Woodland Champion,0,1,1
c61bg4.png,Woodland Champion,Woodland Champion,0,1,1
c61bg5.png,Woodland Champion,Woodland Champion,0,1,1
c61bg6.png,Woodland Champion,Woodland Champion,0,1,1
c61bg7.png,Woodland Champion,Woodland Champion,0,1,1
c61bg8.png,Ascent of the Worthy,Woodland Champion,0,0,1
c62bg1.png,Faerie Rogue,Faerie Rogue,1,1,1
c62bg2.png,Faerie Rogue,Faerie Rogue,1,1,1
c62bg3.png,Faerie Rogue,Faerie Rogue,1,1,1
c62bg4.png,Faerie Rogue,Faerie Rogue,1,1,1
c62bg5.png,Faerie Rogue,Faerie Rogue,1,1,1
c62bg6.png,Faerie Rogue,Faerie Rogue,1,1,1
c62bg7.png,Faerie Rogue,Faerie Rogue,1,1,1
c62bg8.png,The Bears of Littjara,Faerie Rogue,0,0,1
c63bg1.png,Infected Vermin,Ornithopter,0,0,1
c63bg2.png,Ornithopter,Ornithopter,1,1,1
c63bg3.png,Ornithopter,Ornithopter,1,1,1
c63bg4.png,Ornithopter,Ornithopter,1,1,1
c63bg5.png,Ornithopter,Ornithopter,1,1,1
c63bg6.png,Ornithopter,Ornithopter,1,1,1
c63bg7.png,Ornithopter,Ornithopter,1,1,1
c63bg8.png,Ornithopter,Ornithopter,1,1,1
c64bg1.png,Tundra Wolves,Pursued Whale,0,0,1
c64bg2.png,Pursued Whale,Pursued Whale,1,1,1
c64bg3.png,Coveted Jewel,Pursued Whale,0,0,1
c64bg4.png,Coveted Jewel,Pursued Whale,0,0,1
c64bg5.png,"Oko, the Ringleader",Pursued Whale,0,0,1
c64bg6.png,Summoner's Pact,Pursued Whale,0,0,1
c64bg7.png,Pursued Whale,Pursued Whale,1,1,1
c64bg8.png,Coveted Jewel,Pursued Whale,0,0,1
c65bg1.png,Echoing Ruin,Echoing Ruin,1,1,1
c65bg2.png,Echoing Ruin,Echoing Ruin,1,1,1
c65bg3.png,Echoing Ruin,Echoing Ruin,1,1,1
c65bg4.png,Echoing Ruin,Echoing Ruin,1,1,1
c65bg5.png,Echoing Ruin,Echoing Ruin,1,1,1
c65bg6.png,Echoing Ruin,Echoing Ruin,1,1,1
c65bg7.png,Echoing Ruin,Echoing Ruin,1,1,1
c65bg8.png,Echoing Ruin,Echoing Ruin,1,1,1
c66bg1.png,Swamp,Swamp,1,1,1
c66bg2.png,Swamp,Swamp,1,1,1
c66bg3.png,Swamp,Swamp,1,1,1
c66bg4.png,Swamp,Swamp,1,1,1
c66bg5.png,Swamp,Swamp,1,1,1
c66bg6.png,Swamp,Swamp,1,1,1
c66bg7.png,Swamp,Swamp,1,1,1
c66bg8.png,Swamp,Swamp,1,1,1
c67bg1.png,Tower of the Magistrate,Tower of the Magistrate,1,1,1
c67bg2.png,Tower of the Magistrate,Tower of the Magistrate,1,1,1
c67bg3.png,Tower of the Magistrate,Tower of the Magistrate,1,1,1
c67bg4.png,Tower of the Magistrate,Tower of the Magistrate,1,1,1
c67bg5.png,Tower of the Magistrate,Tower of the Magistrate,1,1,1
c67bg6.png,Tower of the Magistrate,Tower of the Magistrate,1,1,1
c67bg7.png,Tower of the Magistrate,Tower of the Magistrate,1,1,1
c67bg8.png,Experimental,Tower of the Magistrate,0,0,1
c68bg1.png,Western Paladin,Western Paladin,1,1,1
c68bg2.png,Western Paladin,Western Paladin,1,1,1
c68bg3.png,Western Paladin,Western Paladin,1,1,1
c68bg4.png,Western Paladin,Western Paladin,1,1,1
c68bg5.png,Western Paladin,Western Paladin,1,1,1
c68bg6.png,Western Paladin,Western Paladin,1,1,1
c68bg7.png,Western Paladin,Western Paladin,1,1,1
c68bg8.png,Forest,Western Paladin,0,0,1
c69bg1.png,No match,Scrawling Crawler,0,0,0
c69bg2.png,Scrawling Crawler,Scrawling Crawler,1,1,1
c69bg3.png,No match,Scrawling Crawler,0,0,0
c69bg4.png,No match,Scrawling Crawler,0,0,0
c69bg5.png,No match,Scrawling Crawler,0,0,0
c69bg6.png,No match,Scrawling Crawler,0,0,0
c69bg7.png,Scrawling Crawler,Scrawling Crawler,1,1,1
c69bg8.png,No match,Scrawling Crawler,0,0,0
c6bg1.png,Knight Exemplar,Knight Exemplar,1,1,1
c6bg2.png,Knight Exemplar,Knight Exemplar,1,1,1
c6bg3.png,Knight Exemplar,Knight Exemplar,1,1,1
c6bg4.png,Knight Exemplar,Knight Exemplar,1,1,1
c6bg5.png,Knight Exemplar,Knight Exemplar,1,1,1
c6bg6.png,Knight Exemplar,Knight Exemplar,1,1,1
c6bg7.png,Knight Exemplar,Knight Exemplar,1,1,1
c6bg8.png,Sacred Foundry,Knight Exemplar,0,0,1
c70bg1.png,Fateful Handoff,Fateful Handoff,1,1,1
c70bg2.png,Fateful Handoff,Fateful Handoff,1,1,1
c70bg3.png,Fateful Handoff,Fateful Handoff,1,1,1
c70bg4.png,Fateful Handoff,Fateful Handoff,1,1,1
c70bg5.png,Fateful Handoff,Fateful Handoff,1,1,1
c70bg6.png,Fateful Handoff,Fateful Handoff,1,1,1
c70bg7.png,Fateful Handoff,Fateful Handoff,1,1,1
c70bg8.png,Fateful Handoff,Fateful Handoff,1,1,1
c71bg1.png,Queen Marchesa,"Alhammarret, High Arbiter",0,1,1
c71bg2.png,Queen Marchesa,"Alhammarret, High Arbiter",0,1,1
c71bg3.png,Queen Marchesa,"Alhammarret, High Arbiter",0,1,1
c71bg4.png,Queen Marchesa,"Alhammarret, High Arbiter",0,1,1
c71bg5.png,Queen Marchesa,"Alhammarret, High Arbiter",0,1,1
c71bg6.png,Queen Marchesa,"Alhammarret, High Arbiter",0,1,1
c71bg7.png,Queen Marchesa,"Alhammarret, High Arbiter",0,1,1
c71bg8.png,Ascent of the Worthy,"Alhammarret, High Arbiter",0,0,1
c72bg1.png,"Black Cat, Cunning Thief","Black Cat, Cunning Thief",1,1,1
c72bg2.png,"Black Cat, Cunning Thief","Black Cat, Cunning Thief",1,1,1
c72bg3.png,"Black Cat, Cunning Thief","Black Cat, Cunning Thief",1,1,1
c72bg4.png,"Black Cat, Cunning Thief","Black Cat, Cunning Thief",1,1,1
c72bg5.png,"Black Cat, Cunning Thief","Black Cat, Cunning Thief",1,1,1
c72bg6.png,"Black Cat, Cunning Thief","Black Cat, Cunning Thief",1,1,1
c72bg7.png,"Black Cat, Cunning Thief","Black Cat, Cunning Thief",1,1,1
c72bg8.png,"Black Cat, Cunning Thief","Black Cat, Cunning Thief",1,0,1
c73bg1.png,Cloudblazer,Cloudblazer,1,1,1
c73bg2.png,Cloudblazer,Cloudblazer,1,1,1
c73bg3.png,Cloudblazer,Cloudblazer,1,1,1
c73bg4.png,Cloudblazer,Cloudblazer,1,1,1
c73bg5.png,Cloudblazer,Cloudblazer,1,1,1
c73bg6.png,Cloudblazer,Cloudblazer,1,1,1
c73bg7.png,Cloudblazer,Cloudblazer,1,1,1
c73bg8.png,Cloudblazer,Cloudblazer,1,1,1
c74bg1.png,No match,"Bennie Bracks, Zoologist",0,0,0
c74bg2.png,"Bennie Bracks, Zoologist","Bennie Bracks, Zoologist",1,1,1
c74bg3.png,No match,"Bennie Bracks, Zoologist",0,0,0
c74bg4.png,"Bennie Bracks, Zoologist","Bennie Bracks, Zoologist",1,1,1
c74bg5.png,No match,"Bennie Bracks, Zoologist",0,0,0
c74bg6.png,No match,"Bennie Bracks, Zoologist",0,0,0
c74bg7.png,"Bennie Bracks, Zoologist","Bennie Bracks, Zoologist",1,1,1
c74bg8.png,No match,"Bennie Bracks, Zoologist",0,0,0
c75bg1.png,Wash Out,Wash Out,1,1,1
c75bg2.png,Wash Out,Wash Out,1,1,1
c75bg3.png,Wash Out,Wash Out,1,1,1
c75bg4.png,Wash Out,Wash Out,1,1,1
c75bg5.png,Wash Out,Wash Out,1,1,1
c75bg6.png,Wash Out,Wash Out,1,1,1
c75bg7.png,Wash Out,Wash Out,1,1,1
c75bg8.png,Wash Out,Wash Out,1,0,1
c76bg1.png,Green Sun's Zenith,Green Sun's Zenith,1,1,1
c76bg2.png,Green Sun's Zenith,Green Sun's Zenith,1,1,1
c76bg3.png,Green Sun's Zenith,Green Sun's Zenith,1,1,1
c76bg4.png,Green Sun's Zenith,Green Sun's Zenith,1,1,1
c76bg5.png,Green Sun's Zenith,Green Sun's Zenith,1,1,1
c76bg6.png,Green Sun's Zenith,Green Sun's Zenith,1,1,1
c76bg7.png,Green Sun's Zenith,Green Sun's Zenith,1,1,1
c76bg8.png,Green Sun's Zenith,Green Sun's Zenith,1,1,1
c77bg1.png,Builder's Talent,Builder's Talent,1,1,1
c77bg2.png,Builder's Talent,Builder's Talent,1,1,1
c77bg3.png,Builder's Talent,Builder's Talent,1,1,1
c77bg4.png,Builder's Talent,Builder's Talent,1,1,1
c77bg5.png,Builder's Talent,Builder's Talent,1,1,1
c77bg6.png,Builder's Talent,Builder's Talent,1,1,1
c77bg7.png,Builder's Talent,Builder's Talent,1,1,1
c77bg8.png,Builder's Talent,Builder's Talent,1,1,1
c78bg1.png,Foundry Inspector,Foundry Inspector,1,1,1
c78bg2.png,Foundry Inspector,Foundry Inspector,1,1,1
c78bg3.png,Foundry Inspector,Foundry Inspector,1,1,1
c78bg4.png,Foundry Inspector,Foundry Inspector,1,1,1
c78bg5.png,Foundry Inspector,Foundry Inspector,1,1,1
c78bg6.png,Foundry Inspector,Foundry Inspector,1,1,1
c78bg7.png,Foundry Inspector,Foundry Inspector,1,1,1
c78bg8.png,Inferno,Foundry Inspector,0,0,1
c79bg1.png,White Sun's Zenith,White Sun's Zenith,1,1,1
c79bg2.png,White Sun's Zenith,White Sun's Zenith,1,1,1
c79bg3.png,White Sun's Zenith,White Sun's Zenith,1,1,1
c79bg4.png,White Sun's Zenith,White Sun's Zenith,1,1,1
c79bg5.png,White Sun's Zenith,White Sun's Zenith,1,1,1
c79bg6.png,White Sun's Zenith,White Sun's Zenith,1,1,1
c79bg7.png,White Sun's Zenith,White Sun's Zenith,1,1,1
c79bg8.png,The Bears of Littjara,White Sun's Zenith,0,0,1
c7bg1.png,Wirewood Elf,Wirewood Elf,1,1,1
c7bg2.png,Wirewood Elf,Wirewood Elf,1,1,1
c7bg3.png,Wirewood Elf,Wirewood Elf,1,1,1
c7bg4.png,Wirewood Elf,Wirewood Elf,1,1,1
c7bg5.png,Wirewood Elf,Wirewood Elf,1,1,1
c7bg6.png,Wirewood Elf,Wirewood Elf,1,1,1
c7bg7.png,Wirewood Elf,Wirewood Elf,1,1,1
c7bg8.png,Wirewood Elf,Wirewood Elf,1,1,1
c80bg1.png,Elvish Visionary,Ogre Taskmaster,0,0,1
c80bg2.png,Ogre Taskmaster,Ogre Taskmaster,1,1,1
c80bg3.png,Ogre Taskmaster,Ogre Taskmaster,1,1,1
c80bg4.png,Ogre Taskmaster,Ogre Taskmaster,1,1,1
c80bg5.png,Ogre Taskmaster,Ogre Taskmaster,1,1,1
c80bg6.png,Ogre Taskmaster,Ogre Taskmaster,1,1,1
c80bg7.png,Ogre Taskmaster,Ogre Taskmaster,1,1,1
c80bg8.png,Ogre Taskmaster,Ogre Taskmaster,1,1,1
c81bg1.png,Draugr Necromancer,Draugr Necromancer,1,1,1
c81bg2.png,Draugr Necromancer,Draugr Necromancer,1,1,1
c81bg3.png,Draugr Necromancer,Draugr Necromancer,1,1,1
c81bg4.png,Draugr Necromancer,Draugr Necromancer,1,1,1
c81bg5.png,Draugr Necromancer,Draugr Necromancer,1,1,1
c81bg6.png,Draugr Necromancer,Draugr Necromancer,1,1,1
c81bg7.png,Draugr Necromancer,Draugr Necromancer,1,1,1
c81bg8.png,Origin of the Hidden Ones,Draugr Necromancer,0,0,1
c82bg1.png,Undercover Crocodelf,Undercover Crocodelf,1,1,1
c82bg2.png,Undercover Crocodelf,Undercover Crocodelf,1,1,1
c82bg3.png,Undercover Crocodelf,Undercover Crocodelf,1,1,1
c82bg4.png,Undercover Crocodelf,Undercover Crocodelf,1,1,1
c82bg5.png,Undercover Crocodelf,Undercover Crocodelf,1,1,1
c82bg6.png,Undercover Crocodelf,Undercover Crocodelf,1,1,1
c82bg7.png,Undercover Crocodelf,Undercover Crocodelf,1,1,1
c82bg8.png,The Elder Dragon War,Undercover Crocodelf,0,0,1
c83bg1.png,Game Trail,Island,0,1,1
c83bg2.png,Game Trail,Island,0,1,1
c83bg3.png,Game Trail,Island,0,1,1
c83bg4.png,Game Trail,Island,0,1,1
c83bg5.png,Game Trail,Island,0,1,1
c83bg6.png,Game Trail,Island,0,1,1
c83bg7.png,Game Trail,Island,0,1,1
c83bg8.png,Island,Island,1,1,1
c84bg1.png,Shoreline Salvager,Shoreline Salvager,1,1,1
c84bg2.png,Shoreline Salvager,Shoreline Salvager,1,1,1
c84bg3.png,Shoreline Salvager,Shoreline Salvager,1,1,1
c84bg4.png,Shoreline Salvager,Shoreline Salvager,1,1,1
c84bg5.png,Shoreline Salvager,Shoreline Salvager,1,1,1
c84bg6.png,Shoreline Salvager,Shoreline Salvager,1,1,1
c84bg7.png,Shoreline Salvager,Shoreline Salvager,1,1,1
c84bg8.png,Urborg,Shoreline Salvager,0,0,1
c85bg1.png,The Belligerent,The Belligerent,1,1,1
c85bg2.png,The Belligerent,The Belligerent,1,1,1
c85bg3.png,The Belligerent,The Belligerent,1,1,1
c85bg4.png,The Belligerent,The Belligerent,1,1,1
c85bg5.png,The Belligerent,The Belligerent,1,1,1
c85bg6.png,The Belligerent,The Belligerent,1,1,1
c85bg7.png,The Belligerent,The Belligerent,1,1,1
c85bg8.png,Ascent of the Worthy,The Belligerent,0,0,1
c86bg1.png,Wheel of Fate,Wheel of Fate,0,1,1
c86bg2.png,Wheel of Fate,Wheel of Fate,0,1,1
c86bg3.png,Wheel of Fate,Wheel of Fate,0,1,1
c86bg4.png,Wheel of Fate,Wheel of Fate,0,1,1
c86bg5.png,Wheel of Fate,Wheel of Fate,0,1,1
c86bg6.png,Wheel of Fate,Wheel of Fate,0,1,1
c86bg7.png,Wheel of Fate,Wheel of Fate,0,1,1
c86bg8.png,Expendable,Wheel of Fate,0,0,1
c87bg1.png,"Y'shtola, Night's Blessed","Nethroi, Apex of Death",0,0,1
c87bg2.png,"Nethroi, Apex of Death","Nethroi, Apex of Death",1,1,1
c87bg3.png,"Nethroi, Apex of Death","Nethroi, Apex of Death",1,1,1
c87bg4.png,"Nethroi, Apex of Death","Nethroi, Apex of Death",1,1,1
c87bg5.png,"Nethroi, Apex of Death","Nethroi, Apex of Death",1,1,1
c87bg6.png,"Nethroi, Apex of Death","Nethroi, Apex of Death",1,1,1
c87bg7.png,"Nethroi, Apex of Death","Nethroi, Apex of Death",1,1,1
c87bg8.png,"Nethroi, Apex of Death","Nethroi, Apex of Death",1,0,1
c88bg1.png,No match,Fury,0,0,0
c88bg2.png,Fury,Fury,1,1,1
c88bg3.png,Fury,Fury,1,1,1
c88bg4.png,No match,Fury,0,0,0
c88bg5.png,No match,Fury,0,0,0
c88bg6.png,No match,Fury,0,0,0
c88bg7.png,Fury,Fury,1,1,1
c88bg8.png,No match,Fury,0,0,0
c89bg1.png,Plaxcaster Frogling,Plaxcaster Frogling,0,1,1
c89bg2.png,Plaxcaster Frogling,Plaxcaster Frogling,0,1,1
c89bg3.png,Plaxcaster Frogling,Plaxcaster Frogling,0,1,1
c89bg4.png,Plaxcaster Frogling,Plaxcaster Frogling,0,1,1
c89bg5.png,Plaxcaster Frogling,Plaxcaster Frogling,0,1,1
c89bg6.png,Plaxcaster Frogling,Plaxcaster Frogling,0,1,1
c89bg7.png,Plaxcaster Frogling,Plaxcaster Frogling,0,1,1
c89bg8.png,Plaxcaster Frogling,Plaxcaster Frogling,0,1,1
c8bg1.png,Goblin Chieftain,Akoum Battlesinger,0,0,1
c8bg2.png,Akoum Battlesinger,Akoum Battlesinger,1,1,1
c8bg3.png,Akoum Battlesinger,Akoum Battlesinger,1,1,1
c8bg4.png,Akoum Battlesinger,Akoum Battlesinger,1,1,1
c8bg5.png,Akoum Battlesinger,Akoum Battlesinger,1,1,1
c8bg6.png,Akoum Battlesinger,Akoum Battlesinger,1,1,1
c8bg7.png,Akoum Battlesinger,Akoum Battlesinger,1,1,1
c8bg8.png,Akoum Battlesinger,Akoum Battlesinger,1,1,1
c90bg1.png,Mystic Monastery,Mystic Monastery,1,1,1
c90bg2.png,Mystic Monastery,Mystic Monastery,1,1,1
c90bg3.png,Mystic Monastery,Mystic Monastery,1,1,1
c90bg4.png,Mystic Monastery,Mystic Monastery,1,1,1
c90bg5.png,Mystic Monastery,Mystic Monastery,1,1,1
c90bg6.png,Mystic Monastery,Mystic Monastery,1,1,1
c90bg7.png,Mystic Monastery,Mystic Monastery,1,1,1
c90bg8.png,Mystic Monastery,Mystic Monastery,1,1,1
c91bg1.png,Swords to Plowshares,Swords to Plowshares,1,1,1
c91bg2.png,Swords to Plowshares,Swords to Plowshares,1,1,1
c91bg3.png,Swords to Plowshares,Swords to Plowshares,1,1,1
c91bg4.png,Swords to Plowshares,Swords to Plowshares,1,1,1
c91bg5.png,Swords to Plowshares,Swords to Plowshares,1,1,1
c91bg6.png,Swords to Plowshares,Swords to Plowshares,1,1,1
c91bg7.png,Swords to Plowshares,Swords to Plowshares,1,1,1
c91bg8.png,Swords to Plowshares,Swords to Plowshares,1,1,1
c92bg1.png,Piper of the Swarm,Piper of the Swarm,1,1,1
c92bg2.png,Piper of the Swarm,Piper of the Swarm,1,1,1
c92bg3.png,Piper of the Swarm,Piper of the Swarm,1,1,1
c92bg4.png,Piper of the Swarm,Piper of the Swarm,1,1,1
c92bg5.png,Piper of the Swarm,Piper of the Swarm,1,1,1
c92bg6.png,Piper of the Swarm,Piper of the Swarm,1,1,1
c92bg7.png,Piper of the Swarm,Piper of the Swarm,1,1,1
c92bg8.png,Ascent of the Worthy,Piper of the Swarm,0,0,1
c93bg1.png,Dack Fayden,Dack Fayden,1,1,1
c93bg2.png,Dack Fayden,Dack Fayden,1,1,1
c93bg3.png,Dack Fayden,Dack Fayden,1,1,1
c93bg4.png,Dack Fayden,Dack Fayden,1,1,1
c93bg5.png,Dack Fayden,Dack Fayden,1,1,1
c93bg6.png,Dack Fayden,Dack Fayden,1,1,1
c93bg7.png,Dack Fayden,Dack Fayden,1,1,1
c93bg8.png,Dack Fayden,Dack Fayden,1,1,1
c94bg1.png,Rishadan Port,Rishadan Port,1,1,1
c94bg2.png,Rishadan Port,Rishadan Port,1,1,1
c94bg3.png,Rishadan Port,Rishadan Port,1,1,1
c94bg4.png,Rishadan Port,Rishadan Port,1,1,1
c94bg5.png,Dune Diviner,Rishadan Port,0,1,1
c94bg6.png,Rishadan Port,Rishadan Port,1,1,1
c94bg7.png,Rishadan Port,Rishadan Port,1,1,1
c94bg8.png,Rishadan Port,Rishadan Port,1,1,1
c95bg1.png,Goblin Sledder,Goblin Sledder,1,1,1
c95bg2.png,Goblin Sledder,Goblin Sledder,1,1,1
c95bg3.png,Goblin Sledder,Goblin Sledder,1,1,1
c95bg4.png,Goblin Sledder,Goblin Sledder,1,1,1
c95bg5.png,Goblin Sledder,Goblin Sledder,1,1,1
c95bg6.png,Goblin Sledder,Goblin Sledder,1,1,1
c95bg7.png,Goblin Sledder,Goblin Sledder,1,1,1
c95bg8.png,Goblin Sledder,Goblin Sledder,1,1,1
c96bg1.png,Shadow Kin,Shadow Kin,1,1,1
c96bg2.png,Shadow Kin,Shadow Kin,1,1,1
c96bg3.png,Shadow Kin,Shadow Kin,1,1,1
c96bg4.png,Shadow Kin,Shadow Kin,1,1,1
c96bg5.png,Shadow Kin,Shadow Kin,1,1,1
c96bg6.png,Shadow Kin,Shadow Kin,1,1,1
c96bg7.png,Shadow Kin,Shadow Kin,1,1,1
c96bg8.png,Strip Mine,Shadow Kin,0,0,1
c97bg1.png,No match,Sardian Avenger,0,0,0
c97bg2.png,Sardian Avenger,Sardian Avenger,1,1,1
c97bg3.png,Sardian Avenger,Sardian Avenger,1,1,1
c97bg4.png,Sardian Avenger,Sardian Avenger,1,1,1
c97bg5.png,No match,Sardian Avenger,0,0,0
c97bg6.png,No match,Sardian Avenger,0,0,0
c97bg7.png,Sardian Avenger,Sardian Avenger,1,1,1
c97bg8.png,No match,Sardian Avenger,0,0,0
c98bg1.png,City's Blessing,City's Blessing,1,1,1
c98bg2.png,City's Blessing,City's Blessing,1,1,1
c98bg3.png,City's Blessing,City's Blessing,1,1,1
c98bg4.png,City's Blessing,City's Blessing,1,1,1
c98bg5.png,City's Blessing,City's Blessing,1,1,1
c98bg6.png,City's Blessing,City's Blessing,1,1,1
c98bg7.png,City's Blessing,City's Blessing,1,1,1
c98bg8.png,City's Blessing,City's Blessing,1,1,1
c99bg1.png,Icehide Troll,Icehide Troll,1,1,1
c99bg2.png,Stone Haven Outfitter,Icehide Troll,0,1,1
c99bg3.png,Stone Haven Outfitter,Icehide Troll,0,1,1
c99bg4.png,Stone Haven Outfitter,Icehide Troll,0,1,1
c99bg5.png,Stone Haven Outfitter,Icehide Troll,0,1,1
c99bg6.png,Stone Haven Outfitter,Icehide Troll,0,1,1
c99bg7.png,Stone Haven Outfitter,Icehide Troll,0,1,1
c99bg8.png,Stone Haven Outfitter,Icehide Troll,0,1,1
c9bg1.png,Aether Figment,Aether Figment,1,1,1
c9bg2.png,Aether Figment,Aether Figment,1,1,1
c9bg3.png,Aether Figment,Aether Figment,1,1,1
c9bg4.png,Aether Figment,Aether Figment,1,1,1
c9bg5.png,Aether Figment,Aether Figment,1,1,1
c9bg6.png,Aether Figment,Aether Figment,1,1,1
c9bg7.png,Aether Figment,Aether Figment,1,1,1
c9bg8.png,Aether Figment,Aether Figment,1,1,1
